id,source,target
72397,388,4298
72398,388,4413
72399,388,4424
72400,388,4437
72401,388,4518
72402,388,4575
72403,388,4627
72404,388,4769
72405,388,4921
72406,388,4956
72407,389,395
72408,389,396
72409,389,411
72410,389,455
72411,389,497
72412,389,499
72413,389,520
72414,389,535
72415,389,545
72416,389,574
72417,389,577
72418,389,585
72419,389,602
72420,389,660
72421,389,692
72422,389,707
72423,389,723
72424,389,727
72425,389,728
72426,389,731
72427,389,738
72428,389,759
72429,389,786
72430,389,810
72431,389,831
72432,389,832
72433,389,845
72434,389,856
72435,389,891
72436,389,944
72437,389,1018
72438,389,1029
72439,389,1102
72440,389,1114
72441,389,1128
72442,389,1166
72443,389,1208
72444,389,1217
72445,389,1243
72446,389,1260
72447,389,1285
72448,389,1325
72449,389,1347
72450,389,1382
72451,389,1383
72452,389,1438
72453,389,1482
72454,389,1488
72455,389,1566
72456,389,1636
72457,389,1655
72458,389,1671
72459,389,1693
72460,389,1713
72461,389,1760
72462,389,1774
72463,389,1867
72464,389,1895
72465,389,1936
72466,389,2012
72467,389,2084
72468,389,2159
72469,389,2169
72470,389,2176
72471,389,2183
72472,389,2191
72473,389,2207
72474,389,2271
72475,389,2283
72476,389,2334
72477,389,2373
72478,389,2534
72479,389,2562
72480,389,2604
72481,389,2639
72482,389,2640
72483,389,2741
72484,389,2811
72485,389,2881
72486,389,2886
72487,389,2897
72488,389,3107
72489,389,3117
72490,389,3140
72491,389,3147
72492,389,3263
72493,389,3285
72494,389,3326
72495,389,3394
72496,389,3495
72497,389,3617
72498,389,3642
72499,389,3739
72500,389,3748
72501,389,3778
72502,389,3813
72503,389,3845
72504,389,3854
72505,389,3862
72506,389,3998
72507,389,4004
72508,389,4054
72509,389,4094
72510,389,4183
72511,389,4190
72512,389,4580
72513,389,4594
72514,389,4748
72515,389,4765
72516,389,4955
72517,390,404
72518,390,431
72519,390,457
72520,390,466
72521,390,487
72522,390,521
72523,390,528
72524,390,535
72525,390,546
72526,390,554
72527,390,567
72528,390,607
72529,390,619
72530,390,720
72531,390,727
72532,390,751
72533,390,783
72534,390,820
72535,390,827
72536,390,872
72537,390,888
72538,390,889
72539,390,906
72540,390,922
72541,390,926
72542,390,1019
72543,390,1038
72544,390,1063
72545,390,1084
72546,390,1101
72547,390,1147
72548,390,1150
72549,390,1154
72550,390,1171
72551,390,1172
72552,390,1257
72553,390,1258
72554,390,1272
72555,390,1380
72556,390,1390
72557,390,1394
72558,390,1425
72559,390,1429
72560,390,1455
72561,390,1467
72562,390,1514
72563,390,1546
72564,390,1556
72565,390,1561
72566,390,1568
72567,390,1587
72568,390,1599
72569,390,1633
72570,390,1637
72571,390,1642
72572,390,1686
72573,390,1701
72574,390,1723
72575,390,1730
72576,390,1740
72577,390,1751
72578,390,1756
72579,390,1773
72580,390,1779
72581,390,1783
72582,390,1801
72583,390,1808
72584,390,1810
72585,390,1817
72586,390,1838
72587,390,1841
72588,390,1870
72589,390,1907
72590,390,1948
72591,390,1959
72592,390,1968
72593,390,2052
72594,390,2060
72595,390,2115
72596,390,2170
72597,390,2195
72598,390,2270
72599,390,2370
72600,390,2385
72601,390,2389
72602,390,2457
72603,390,2539
72604,390,2599
72605,390,2605
72606,390,2619
72607,390,2632
72608,390,2657
72609,390,2669
72610,390,2829
72611,390,2873
72612,390,2910
72613,390,2976
72614,390,3079
72615,390,3097
72616,390,3154
72617,390,3198
72618,390,3205
72619,390,3283
72620,390,3303
72621,390,3414
72622,390,3543
72623,390,3551
72624,390,3566
72625,390,3626
72626,390,3724
72627,390,3752
72628,390,3782
72629,390,3860
72630,390,3864
72631,390,3900
72632,390,3910
72633,390,3956
72634,390,4174
72635,390,4214
72636,390,4322
72637,390,4463
72638,390,4510
72639,390,4678
72640,390,4815
72641,390,4892
72642,390,5002
72643,390,5045
72644,391,399
72645,391,413
72646,391,437
72647,391,489
72648,391,492
72649,391,503
72650,391,560
72651,391,565
72652,391,606
72653,391,609
72654,391,634
72655,391,640
72656,391,672
72657,391,712
72658,391,740
72659,391,742
72660,391,767
72661,391,778
72662,391,780
72663,391,796
72664,391,811
72665,391,835
72666,391,862
72667,391,877
72668,391,878
72669,391,894
72670,391,903
72671,391,912
72672,391,921
72673,391,934
72674,391,944
72675,391,998
72676,391,1026
72677,391,1052
72678,391,1060
72679,391,1085
72680,391,1121
72681,391,1122
72682,391,1145
72683,391,1186
72684,391,1209
72685,391,1224
72686,391,1226
72687,391,1248
72688,391,1254
72689,391,1265
72690,391,1280
72691,391,1317
72692,391,1363
72693,391,1454
72694,391,1477
72695,391,1506
72696,391,1584
72697,391,1596
72698,391,1604
72699,391,1635
72700,391,1650
72701,391,1651
72702,391,1676
72703,391,1702
72704,391,1705
72705,391,1747
72706,391,1768
72707,391,1804
72708,391,1857
72709,391,1885
72710,391,1897
72711,391,1912
72712,391,2002
72713,391,2033
72714,391,2040
72715,391,2090
72716,391,2108
72717,391,2161
72718,391,2173
72719,391,2229
72720,391,2244
72721,391,2307
72722,391,2318
72723,391,2320
72724,391,2381
72725,391,2450
72726,391,2481
72727,391,2492
72728,391,2511
72729,391,2532
72730,391,2565
72731,391,2581
72732,391,2661
72733,391,2699
72734,391,2705
72735,391,2740
72736,391,2832
72737,391,2899
72738,391,2933
72739,391,2939
72740,391,3002
72741,391,3006
72742,391,3076
72743,391,3151
72744,391,3207
72745,391,3255
72746,391,3318
72747,391,3447
72748,391,3555
72749,391,3582
72750,391,3661
72751,391,3702
72752,391,3867
72753,391,3978
72754,391,4045
72755,391,4168
72756,391,4531
72757,391,4677
72758,391,4918
72759,391,4935
72760,391,5017
72761,391,5104
72762,392,404
72763,392,405
72764,392,414
72765,392,426
72766,392,451
72767,392,471
72768,392,472
72769,392,478
72770,392,498
72771,392,516
72772,392,517
72773,392,536
72774,392,586
72775,392,598
72776,392,599
72777,392,604
72778,392,628
72779,392,639
72780,392,647
72781,392,649
72782,392,655
72783,392,662
72784,392,688
72785,392,703
72786,392,706
72787,392,740
72788,392,744
72789,392,779
72790,392,809
72791,392,825
72792,392,839
72793,392,848
72794,392,896
72795,392,912
72796,392,923
72797,392,960
72798,392,973
72799,392,981
72800,392,997
72801,392,1040
72802,392,1066
72803,392,1084
72804,392,1099
72805,392,1123
72806,392,1141
72807,392,1238
72808,392,1259
72809,392,1295
72810,392,1305
72811,392,1337
72812,392,1373
72813,392,1381
72814,392,1443
72815,392,1459
72816,392,1523
72817,392,1542
72818,392,1638
72819,392,1684
72820,392,1716
72821,392,1730
72822,392,1772
72823,392,1794
72824,392,1812
72825,392,1836
72826,392,1896
72827,392,1917
72828,392,1925
72829,392,2021
72830,392,2250
72831,392,2312
72832,392,2344
72833,392,2351
72834,392,2361
72835,392,2409
72836,392,2567
72837,392,2669
72838,392,2771
72839,392,2841
72840,392,2881
72841,392,2902
72842,392,2914
72843,392,2969
72844,392,3163
72845,392,3170
72846,392,3265
72847,392,3340
72848,392,3502
72849,392,3663
72850,392,3729
72851,392,3786
72852,392,3875
72853,392,4090
72854,392,4150
72855,392,4211
72856,392,4276
72857,392,4767
72858,392,5064
72859,393,408
72860,393,418
72861,393,429
72862,393,432
72863,393,463
72864,393,472
72865,393,475
72866,393,524
72867,393,542
72868,393,544
72869,393,551
72870,393,555
72871,393,559
72872,393,566
72873,393,572
72874,393,573
72875,393,580
72876,393,589
72877,393,650
72878,393,662
72879,393,704
72880,393,708
72881,393,724
72882,393,736
72883,393,739
72884,393,741
72885,393,745
72886,393,754
72887,393,829
72888,393,859
72889,393,874
72890,393,930
72891,393,969
72892,393,988
72893,393,1001
72894,393,1044
72895,393,1048
72896,393,1049
72897,393,1108
72898,393,1113
72899,393,1129
72900,393,1160
72901,393,1247
72902,393,1261
72903,393,1266
72904,393,1286
72905,393,1295
72906,393,1297
72907,393,1301
72908,393,1330
72909,393,1382
72910,393,1495
72911,393,1541
72912,393,1553
72913,393,1615
72914,393,1686
72915,393,1688
72916,393,1716
72917,393,1720
72918,393,1774
72919,393,1860
72920,393,1878
72921,393,1886
72922,393,1904
72923,393,1905
72924,393,1935
72925,393,1948
72926,393,1970
72927,393,2000
72928,393,2011
72929,393,2059
72930,393,2071
72931,393,2082
72932,393,2215
72933,393,2221
72934,393,2285
72935,393,2295
72936,393,2334
72937,393,2346
72938,393,2368
72939,393,2395
72940,393,2404
72941,393,2453
72942,393,2564
72943,393,2616
72944,393,2668
72945,393,2733
72946,393,2745
72947,393,2767
72948,393,2777
72949,393,2840
72950,393,2984
72951,393,2991
72952,393,3036
72953,393,3042
72954,393,3183
72955,393,3228
72956,393,3268
72957,393,3281
72958,393,3290
72959,393,3383
72960,393,3430
72961,393,3501
72962,393,3626
72963,393,3789
72964,393,3990
72965,393,4159
72966,393,4167
72967,393,4184
72968,393,4185
72969,393,4299
72970,393,4510
72971,393,4547
72972,393,4631
72973,393,4658
72974,393,4673
72975,393,4718
72976,393,4755
72977,393,5122
72978,394,401
72979,394,424
72980,394,447
72981,394,460
72982,394,467
72983,394,478
72984,394,485
72985,394,494
72986,394,501
72987,394,502
72988,394,532
72989,394,549
72990,394,625
72991,394,643
72992,394,644
72993,394,694
72994,394,722
72995,394,870
72996,394,880
72997,394,885
72998,394,889
72999,394,914
73000,394,953
73001,394,955
73002,394,990
73003,394,1044
73004,394,1105
73005,394,1106
73006,394,1125
73007,394,1183
73008,394,1237
73009,394,1279
73010,394,1295
73011,394,1307
73012,394,1398
73013,394,1449
73014,394,1453
73015,394,1492
73016,394,1502
73017,394,1514
73018,394,1547
73019,394,1625
73020,394,1741
73021,394,1744
73022,394,1746
73023,394,1824
73024,394,1949
73025,394,1983
73026,394,2035
73027,394,2043
73028,394,2056
73029,394,2073
73030,394,2074
73031,394,2083
73032,394,2110
73033,394,2168
73034,394,2175
73035,394,2286
73036,394,2288
73037,394,2325
73038,394,2327
73039,394,2394
73040,394,2400
73041,394,2413
73042,394,2424
73043,394,2458
73044,394,2549
73045,394,2555
73046,394,2591
73047,394,2610
73048,394,2713
73049,394,2742
73050,394,2743
73051,394,2794
73052,394,2820
73053,394,2866
73054,394,2914
73055,394,2919
73056,394,2923
73057,394,3041
73058,394,3070
73059,394,3149
73060,394,3157
73061,394,3163
73062,394,3189
73063,394,3259
73064,394,3267
73065,394,3333
73066,394,3338
73067,394,3360
73068,394,3377
73069,394,3477
73070,394,3497
73071,394,3512
73072,394,3557
73073,394,3717
73074,394,3722
73075,394,3857
73076,394,3868
73077,394,3897
73078,394,3925
73079,394,4009
73080,394,4012
73081,394,4101
73082,394,4193
73083,394,4441
73084,394,4539
73085,394,4651
73086,394,4760
73087,394,4800
73088,394,4917
73089,394,5169
73090,394,5182
73091,395,396
73092,395,431
73093,395,473
73094,395,478
73095,395,490
73096,395,521
73097,395,533
73098,395,553
73099,395,586
73100,395,593
73101,395,602
73102,395,667
73103,395,680
73104,395,725
73105,395,727
73106,395,751
73107,395,816
73108,395,836
73109,395,838
73110,395,845
73111,395,867
73112,395,901
73113,395,922
73114,395,975
73115,395,987
73116,395,1001
73117,395,1008
73118,395,1024
73119,395,1081
73120,395,1095
73121,395,1109
73122,395,1117
73123,395,1151
73124,395,1164
73125,395,1193
73126,395,1196
73127,395,1299
73128,395,1314
73129,395,1323
73130,395,1385
73131,395,1428
73132,395,1464
73133,395,1494
73134,395,1497
73135,395,1539
73136,395,1602
73137,395,1622
73138,395,1663
73139,395,1678
73140,395,1694
73141,395,1726
73142,395,1813
73143,395,1882
73144,395,1981
73145,395,2041
73146,395,2082
73147,395,2106
73148,395,2154
73149,395,2162
73150,395,2206
73151,395,2268
73152,395,2286
73153,395,2357
73154,395,2375
73155,395,2427
73156,395,2460
73157,395,2508
73158,395,2554
73159,395,2560
73160,395,2618
73161,395,2658
73162,395,2660
73163,395,2667
73164,395,2719
73165,395,2749
73166,395,2768
73167,395,2886
73168,395,2910
73169,395,2917
73170,395,2954
73171,395,3039
73172,395,3045
73173,395,3047
73174,395,3078
73175,395,3130
73176,395,3237
73177,395,3352
73178,395,3385
73179,395,3399
73180,395,3444
73181,395,3524
73182,395,3556
73183,395,3610
73184,395,3624
73185,395,3643
73186,395,3657
73187,395,3816
73188,395,4023
73189,395,4219
73190,395,4266
73191,395,4276
73192,395,4355
73193,395,4436
73194,395,4472
73195,395,4473
73196,395,4515
73197,395,4597
73198,395,4786
73199,395,4846
73200,395,4889
73201,395,4984
73202,396,401
73203,396,403
73204,396,405
73205,396,408
73206,396,445
73207,396,485
73208,396,499
73209,396,506
73210,396,533
73211,396,535
73212,396,538
73213,396,543
73214,396,561
73215,396,574
73216,396,577
73217,396,601
73218,396,628
73219,396,636
73220,396,665
73221,396,675
73222,396,687
73223,396,689
73224,396,692
73225,396,716
73226,396,727
73227,396,731
73228,396,753
73229,396,766
73230,396,786
73231,396,793
73232,396,807
73233,396,826
73234,396,850
73235,396,854
73236,396,856
73237,396,875
73238,396,893
73239,396,899
73240,396,967
73241,396,987
73242,396,991
73243,396,993
73244,396,1005
73245,396,1015
73246,396,1025
73247,396,1081
73248,396,1109
73249,396,1132
73250,396,1161
73251,396,1162
73252,396,1181
73253,396,1183
73254,396,1185
73255,396,1192
73256,396,1217
73257,396,1306
73258,396,1346
73259,396,1349
73260,396,1362
73261,396,1468
73262,396,1544
73263,396,1566
73264,396,1694
73265,396,1713
73266,396,1714
73267,396,1735
73268,396,1750
73269,396,1769
73270,396,1771
73271,396,1774
73272,396,1794
73273,396,1856
73274,396,1865
73275,396,1872
73276,396,1971
73277,396,2009
73278,396,2012
73279,396,2041
73280,396,2082
73281,396,2084
73282,396,2099
73283,396,2289
73284,396,2311
73285,396,2326
73286,396,2343
73287,396,2518
73288,396,2553
73289,396,2559
73290,396,2579
73291,396,2601
73292,396,2604
73293,396,2618
73294,396,2621
73295,396,2672
73296,396,2714
73297,396,2864
73298,396,2865
73299,396,2895
73300,396,3018
73301,396,3044
73302,396,3228
73303,396,3385
73304,396,3461
73305,396,3568
73306,396,3624
73307,396,3905
73308,396,4018
73309,396,4075
73310,396,4080
73311,396,4154
73312,396,4183
73313,396,4464
73314,396,4526
73315,396,4660
73316,396,4748
73317,396,5152
73318,397,421
73319,397,450
73320,397,453
73321,397,460
73322,397,491
73323,397,541
73324,397,556
73325,397,600
73326,397,616
73327,397,631
73328,397,632
73329,397,656
73330,397,658
73331,397,695
73332,397,696
73333,397,715
73334,397,728
73335,397,730
73336,397,740
73337,397,746
73338,397,749
73339,397,758
73340,397,806
73341,397,823
73342,397,830
73343,397,842
73344,397,863
73345,397,910
73346,397,920
73347,397,940
73348,397,954
73349,397,959
73350,397,971
73351,397,1020
73352,397,1028
73353,397,1049
73354,397,1052
73355,397,1055
73356,397,1072
73357,397,1086
73358,397,1090
73359,397,1097
73360,397,1101
73361,397,1104
73362,397,1111
73363,397,1118
73364,397,1120
73365,397,1202
73366,397,1204
73367,397,1219
73368,397,1255
73369,397,1346
73370,397,1365
73371,397,1463
73372,397,1479
73373,397,1510
73374,397,1545
73375,397,1548
73376,397,1555
73377,397,1672
73378,397,1698
73379,397,1788
73380,397,1820
73381,397,1846
73382,397,1889
73383,397,2075
73384,397,2093
73385,397,2094
73386,397,2164
73387,397,2225
73388,397,2262
73389,397,2264
73390,397,2318
73391,397,2331
73392,397,2369
73393,397,2374
73394,397,2447
73395,397,2492
73396,397,2580
73397,397,2637
73398,397,2887
73399,397,2889
73400,397,2927
73401,397,2934
73402,397,2981
73403,397,3013
73404,397,3109
73405,397,3160
73406,397,3227
73407,397,3318
73408,397,3472
73409,397,3546
73410,397,3558
73411,397,3605
73412,397,3614
73413,397,3645
73414,397,3682
73415,397,3691
73416,397,3865
73417,397,3908
73418,397,4016
73419,397,4198
73420,397,4267
73421,397,4328
73422,397,4375
73423,397,4607
73424,397,4608
73425,397,4644
73426,397,4663
73427,397,4719
73428,397,5038
73429,397,5156
73430,398,420
73431,398,442
73432,398,485
73433,398,489
73434,398,530
73435,398,553
73436,398,597
73437,398,631
73438,398,645
73439,398,671
73440,398,730
73441,398,745
73442,398,778
73443,398,789
73444,398,808
73445,398,847
73446,398,877
73447,398,887
73448,398,892
73449,398,905
73450,398,909
73451,398,925
73452,398,927
73453,398,967
73454,398,972
73455,398,984
73456,398,1047
73457,398,1062
73458,398,1118
73459,398,1160
73460,398,1200
73461,398,1211
73462,398,1218
73463,398,1222
73464,398,1237
73465,398,1274
73466,398,1289
73467,398,1311
73468,398,1320
73469,398,1339
73470,398,1353
73471,398,1367
73472,398,1373
73473,398,1464
73474,398,1496
73475,398,1505
73476,398,1511
73477,398,1522
73478,398,1525
73479,398,1531
73480,398,1548
73481,398,1550
73482,398,1591
73483,398,1619
73484,398,1629
73485,398,1643
73486,398,1673
73487,398,1703
73488,398,1712
73489,398,1717
73490,398,1757
73491,398,1762
73492,398,1815
73493,398,1854
73494,398,1893
73495,398,1899
73496,398,1976
73497,398,1982
73498,398,1987
73499,398,2007
73500,398,2025
73501,398,2030
73502,398,2049
73503,398,2055
73504,398,2071
73505,398,2120
73506,398,2123
73507,398,2126
73508,398,2169
73509,398,2181
73510,398,2228
73511,398,2305
73512,398,2342
73513,398,2348
73514,398,2356
73515,398,2379
73516,398,2403
73517,398,2450
73518,398,2489
73519,398,2626
73520,398,2680
73521,398,2819
73522,398,2825
73523,398,2956
73524,398,3010
73525,398,3081
73526,398,3099
73527,398,3109
73528,398,3220
73529,398,3244
73530,398,3295
73531,398,3357
73532,398,3458
73533,398,3483
73534,398,3484
73535,398,3710
73536,398,3734
73537,398,3740
73538,398,3870
73539,398,3924
73540,398,4035
73541,398,4106
73542,398,4121
73543,398,4518
73544,398,4579
73545,398,4608
73546,398,4780
73547,398,4926
73548,398,5113
73549,398,5129
73550,399,413
73551,399,436
73552,399,437
73553,399,444
73554,399,454
73555,399,461
73556,399,464
73557,399,491
73558,399,526
73559,399,530
73560,399,536
73561,399,564
73562,399,576
73563,399,583
73564,399,592
73565,399,593
73566,399,659
73567,399,688
73568,399,702
73569,399,762
73570,399,767
73571,399,771
73572,399,811
73573,399,849
73574,399,855
73575,399,894
73576,399,907
73577,399,916
73578,399,934
73579,399,936
73580,399,937
73581,399,940
73582,399,941
73583,399,994
73584,399,998
73585,399,1026
73586,399,1030
73587,399,1079
73588,399,1103
73589,399,1121
73590,399,1145
73591,399,1163
73592,399,1180
73593,399,1214
73594,399,1223
73595,399,1224
73596,399,1234
73597,399,1239
73598,399,1256
73599,399,1257
73600,399,1273
73601,399,1297
73602,399,1318
73603,399,1344
73604,399,1390
73605,399,1419
73606,399,1447
73607,399,1471
73608,399,1511
73609,399,1545
73610,399,1588
73611,399,1849
73612,399,1854
73613,399,1950
73614,399,1960
73615,399,2049
73616,399,2125
73617,399,2152
73618,399,2165
73619,399,2239
73620,399,2256
73621,399,2287
73622,399,2320
73623,399,2412
73624,399,2452
73625,399,2511
73626,399,2546
73627,399,2568
73628,399,2569
73629,399,2586
73630,399,2594
73631,399,2620
73632,399,2703
73633,399,2748
73634,399,2832
73635,399,2933
73636,399,2965
73637,399,3035
73638,399,3155
73639,399,3192
73640,399,3300
73641,399,3305
73642,399,3334
73643,399,3404
73644,399,3422
73645,399,3501
73646,399,3570
73647,399,3582
73648,399,3911
73649,399,4003
73650,399,4112
73651,399,4388
73652,399,4500
73653,399,4758
73654,399,4967
73655,400,404
73656,400,461
73657,400,485
73658,400,497
73659,400,498
73660,400,507
73661,400,517
73662,400,534
73663,400,535
73664,400,549
73665,400,570
73666,400,585
73667,400,593
73668,400,598
73669,400,624
73670,400,637
73671,400,647
73672,400,649
73673,400,654
73674,400,664
73675,400,667
73676,400,692
73677,400,706
73678,400,723
73679,400,724
73680,400,744
73681,400,749
73682,400,751
73683,400,771
73684,400,774
73685,400,790
73686,400,804
73687,400,812
73688,400,850
73689,400,876
73690,400,905
73691,400,911
73692,400,915
73693,400,960
73694,400,970
73695,400,987
73696,400,1005
73697,400,1034
73698,400,1089
73699,400,1101
73700,400,1102
73701,400,1116
73702,400,1123
73703,400,1158
73704,400,1185
73705,400,1196
73706,400,1259
73707,400,1264
73708,400,1284
73709,400,1301
73710,400,1364
73711,400,1386
73712,400,1406
73713,400,1459
73714,400,1468
73715,400,1493
73716,400,1496
73717,400,1532
73718,400,1548
73719,400,1566
73720,400,1567
73721,400,1597
73722,400,1735
73723,400,1766
73724,400,1825
73725,400,1853
73726,400,1856
73727,400,1889
73728,400,1893
73729,400,1894
73730,400,1959
73731,400,2069
73732,400,2141
73733,400,2181
73734,400,2206
73735,400,2380
73736,400,2438
73737,400,2660
73738,400,2730
73739,400,2823
73740,400,2841
73741,400,2904
73742,400,2985
73743,400,3040
73744,400,3088
73745,400,3172
73746,400,3251
73747,400,3340
73748,400,3795
73749,400,4010
73750,400,4011
73751,400,4099
73752,400,4108
73753,400,4265
73754,400,4269
73755,400,4461
73756,400,4827
73757,401,411
73758,401,416
73759,401,438
73760,401,466
73761,401,517
73762,401,526
73763,401,538
73764,401,547
73765,401,552
73766,401,555
73767,401,561
73768,401,581
73769,401,591
73770,401,642
73771,401,647
73772,401,654
73773,401,666
73774,401,705
73775,401,725
73776,401,744
73777,401,760
73778,401,790
73779,401,793
73780,401,803
73781,401,831
73782,401,851
73783,401,865
73784,401,873
73785,401,888
73786,401,899
73787,401,905
73788,401,914
73789,401,981
73790,401,987
73791,401,995
73792,401,1025
73793,401,1071
73794,401,1095
73795,401,1132
73796,401,1149
73797,401,1153
73798,401,1260
73799,401,1264
73800,401,1268
73801,401,1277
73802,401,1279
73803,401,1292
73804,401,1313
73805,401,1315
73806,401,1350
73807,401,1353
73808,401,1364
73809,401,1367
73810,401,1379
73811,401,1386
73812,401,1403
73813,401,1440
73814,401,1446
73815,401,1497
73816,401,1536
73817,401,1567
73818,401,1636
73819,401,1684
73820,401,1690
73821,401,1694
73822,401,1703
73823,401,1721
73824,401,1758
73825,401,1797
73826,401,1836
73827,401,1859
73828,401,1889
73829,401,1896
73830,401,1930
73831,401,1942
73832,401,1956
73833,401,1990
73834,401,2004
73835,401,2019
73836,401,2079
73837,401,2097
73838,401,2218
73839,401,2240
73840,401,2249
73841,401,2286
73842,401,2350
73843,401,2361
73844,401,2363
73845,401,2435
73846,401,2498
73847,401,2548
73848,401,2578
73849,401,2599
73850,401,2618
73851,401,2736
73852,401,2766
73853,401,2845
73854,401,2876
73855,401,2907
73856,401,2989
73857,401,3003
73858,401,3030
73859,401,3040
73860,401,3055
73861,401,3147
73862,401,3156
73863,401,3232
73864,401,3444
73865,401,3511
73866,401,3663
73867,401,3664
73868,401,3729
73869,401,3782
73870,401,3846
73871,401,3959
73872,401,4004
73873,401,4101
73874,401,4171
73875,401,4176
73876,401,4219
73877,401,4247
73878,401,4428
73879,401,4632
73880,401,4772
73881,401,4846
73882,401,4930
73883,401,5103
73884,401,5179
73885,402,404
73886,402,412
73887,402,429
73888,402,462
73889,402,502
73890,402,506
73891,402,524
73892,402,542
73893,402,548
73894,402,599
73895,402,608
73896,402,644
73897,402,649
73898,402,674
73899,402,675
73900,402,683
73901,402,690
73902,402,695
73903,402,737
73904,402,763
73905,402,801
73906,402,807
73907,402,810
73908,402,829
73909,402,837
73910,402,851
73911,402,859
73912,402,881
73913,402,914
73914,402,963
73915,402,986
73916,402,1006
73917,402,1042
73918,402,1049
73919,402,1073
73920,402,1113
73921,402,1121
73922,402,1138
73923,402,1195
73924,402,1221
73925,402,1254
73926,402,1268
73927,402,1270
73928,402,1282
73929,402,1296
73930,402,1395
73931,402,1415
73932,402,1456
73933,402,1494
73934,402,1530
73935,402,1536
73936,402,1559
73937,402,1572
73938,402,1605
73939,402,1609
73940,402,1659
73941,402,1672
73942,402,1688
73943,402,1711
73944,402,1729
73945,402,1767
73946,402,1774
73947,402,1795
73948,402,1816
73949,402,1944
73950,402,2032
73951,402,2081
73952,402,2195
73953,402,2273
73954,402,2406
73955,402,2410
73956,402,2473
73957,402,2495
73958,402,2498
73959,402,2528
73960,402,2580
73961,402,2582
73962,402,2607
73963,402,2629
73964,402,2684
73965,402,2696
73966,402,2703
73967,402,2767
73968,402,2849
73969,402,2911
73970,402,2945
73971,402,2978
73972,402,3010
73973,402,3032
73974,402,3092
73975,402,3103
73976,402,3258
73977,402,3382
73978,402,3414
73979,402,3445
73980,402,3452
73981,402,3582
73982,402,3669
73983,402,3716
73984,402,3736
73985,402,3989
73986,402,4081
73987,402,4237
73988,402,4308
73989,402,4323
73990,402,4434
73991,402,4451
73992,402,4461
73993,402,4482
73994,402,4918
73995,402,4938
73996,403,504
73997,403,509
73998,403,514
73999,403,528
74000,403,531
74001,403,585
74002,403,611
74003,403,684
74004,403,692
74005,403,700
74006,403,715
74007,403,720
74008,403,725
74009,403,727
74010,403,765
74011,403,834
74012,403,853
74013,403,894
74014,403,908
74015,403,914
74016,403,943
74017,403,989
74018,403,1011
74019,403,1019
74020,403,1021
74021,403,1073
74022,403,1090
74023,403,1109
74024,403,1110
74025,403,1114
74026,403,1124
74027,403,1129
74028,403,1183
74029,403,1235
74030,403,1270
74031,403,1283
74032,403,1308
74033,403,1310
74034,403,1350
74035,403,1375
74036,403,1468
74037,403,1503
74038,403,1563
74039,403,1594
74040,403,1605
74041,403,1627
74042,403,1653
74043,403,1656
74044,403,1660
74045,403,1688
74046,403,1694
74047,403,1700
74048,403,1820
74049,403,1823
74050,403,1887
74051,403,1938
74052,403,1943
74053,403,2005
74054,403,2046
74055,403,2069
74056,403,2076
74057,403,2099
74058,403,2117
74059,403,2128
74060,403,2138
74061,403,2175
74062,403,2180
74063,403,2183
74064,403,2190
74065,403,2304
74066,403,2359
74067,403,2428
74068,403,2454
74069,403,2516
74070,403,2602
74071,403,2620
74072,403,2621
74073,403,2629
74074,403,2639
74075,403,2644
74076,403,2682
74077,403,2767
74078,403,2775
74079,403,2825
74080,403,2860
74081,403,2928
74082,403,2963
74083,403,2972
74084,403,3041
74085,403,3044
74086,403,3241
74087,403,3309
74088,403,3321
74089,403,3323
74090,403,3382
74091,403,3386
74092,403,3410
74093,403,3471
74094,403,3478
74095,403,3504
74096,403,3518
74097,403,3556
74098,403,3627
74099,403,3706
74100,403,3738
74101,403,3739
74102,403,3816
74103,403,3938
74104,403,3990
74105,403,4040
74106,403,4322
74107,403,4682
74108,403,4934
74109,403,4978
74110,403,4987
74111,403,5004
74112,404,431
74113,404,440
74114,404,446
74115,404,472
74116,404,494
74117,404,499
74118,404,518
74119,404,524
74120,404,551
74121,404,567
74122,404,599
74123,404,615
74124,404,617
74125,404,627
74126,404,636
74127,404,642
74128,404,649
74129,404,699
74130,404,708
74131,404,712
74132,404,713
74133,404,714
74134,404,757
74135,404,787
74136,404,831
74137,404,837
74138,404,838
74139,404,851
74140,404,857
74141,404,864
74142,404,901
74143,404,906
74144,404,914
74145,404,977
74146,404,988
74147,404,1007
74148,404,1047
74149,404,1049
74150,404,1065
74151,404,1076
74152,404,1113
74153,404,1134
74154,404,1135
74155,404,1139
74156,404,1142
74157,404,1148
74158,404,1199
74159,404,1224
74160,404,1272
74161,404,1274
74162,404,1286
74163,404,1290
74164,404,1324
74165,404,1387
74166,404,1425
74167,404,1487
74168,404,1564
74169,404,1565
74170,404,1604
74171,404,1633
74172,404,1645
74173,404,1655
74174,404,1663
74175,404,1688
74176,404,1730
74177,404,1754
74178,404,1755
74179,404,1776
74180,404,1779
74181,404,1798
74182,404,1827
74183,404,1838
74184,404,1881
74185,404,1901
74186,404,2060
74187,404,2142
74188,404,2195
74189,404,2214
74190,404,2220
74191,404,2273
74192,404,2422
74193,404,2458
74194,404,2506
74195,404,2547
74196,404,2556
74197,404,2615
74198,404,2667
74199,404,2683
74200,404,2753
74201,404,2784
74202,404,2838
74203,404,2878
74204,404,2970
74205,404,2983
74206,404,3007
74207,404,3082
74208,404,3087
74209,404,3130
